Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1962","1962","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1963","1963","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1964","1964","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1965","1965","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1966","1966","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1967","1967","tonnes","3000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1968","1968","tonnes","3000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1969","1969","tonnes","3000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1970","1970","tonnes","3000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1971","1971","tonnes","3600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1972","1972","tonnes","2900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1973","1973","tonnes","3200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1974","1974","tonnes","4800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1975","1975","tonnes","5200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1976","1976","tonnes","4400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1977","1977","tonnes","4500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1978","1978","tonnes","5100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1979","1979","tonnes","5300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1980","1980","tonnes","5500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1981","1981","tonnes","9400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1982","1982","tonnes","8050","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1983","1983","tonnes","8900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1984","1984","tonnes","9300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1985","1985","tonnes","10020","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1986","1986","tonnes","9710","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1987","1987","tonnes","9270","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01653","Nutmeg, mace, cardamoms, raw","1988","1988","tonnes","8560","A","Official figure"
